sNoPlace,nLongitude,nLatitude,nPositionCentreLongitude,nPositionCentreLatitude,sStatut,sGenre,sType,sAutreTete,sNomRue,nSupVelo,sTypeExploitation,nTarifHoraire,sLocalisation,nTarifMax
U467,-73.630159086938107000,45.500048756750928000,-73.630209766534534000,45.500034514606604000,1,HANDICAPÉ,Simple,,Côte-des-Neiges,0,Régulier Payez-Partez,350,S,
U480,-73.629373937098180000,45.499693409616498000,-73.629428303964957000,45.499681859958379000,1,NORMAL,Double,U481,Côte-des-Neiges,0,Régulier Payez-Partez,350,S,
U481,-73.629373937098180000,45.499693409616498000,-73.629369675492342000,45.499654218470766000,1,NORMAL,Double,U480,Côte-des-Neiges,0,Régulier Payez-Partez,350,S,
U483,-73.629027197653315000,45.499536995049944000,-73.629014940111901000,45.499493767887572000,1,NORMAL,Simple,,Côte-des-Neiges,1,Régulier Payez-Partez,350,S,
U484,-73.628881139055437000,45.499471885278275000,-73.628941565554825000,45.499461930142154000,1,NORMAL,Double,U485,Côte-des-Neiges,0,Régulier Payez-Partez,350,S,
U485,-73.628881139055437000,45.499471885278275000,-73.628875963509344000,45.499432547046631000,1,NORMAL,Double,U484,Côte-des-Neiges,0,Régulier Payez-Partez,350,S,
U488,-73.628656965371846000,45.499369075524598000,-73.628714075545247000,45.499360037286280000,1,NORMAL,Double,U489,Côte-des-Neiges,1,Régulier Payez-Partez,350,S,
U489,-73.628656965371846000,45.499369075524598000,-73.628645021011323000,45.499329107572954000,1,NORMAL,Double,U488,Côte-des-Neiges,1,Régulier Payez-Partez,350,S,
U490,-73.628588926027930000,45.499338470835418000,-73.628575966552944000,45.499298177817650000,1,NORMAL,Simple,,Côte-des-Neiges,1,Régulier Payez-Partez,350,S,
U491,-73.628454985835475000,45.499278925905031000,-73.628510825544026000,45.499267903120412000,1,NORMAL,Simple,,Côte-des-Neiges,1,Régulier Payez-Partez,350,S,
U492,-73.628385496282604000,45.499246861611049000,-73.628441853441331000,45.499237010104416000,1,NORMAL,Double,U493,Côte-des-Neiges,1,Régulier Payez-Partez,350,S,
U493,-73.628385496282604000,45.499246861611049000,-73.628374689976312000,45.499206927115758000,1,NORMAL,Double,U492,Côte-des-Neiges,1,Régulier Payez-Partez,350,S,
U499,-73.627925049055847000,45.499034718130396000,-73.627976774791904000,45.499026078631758000,1,NORMAL,Double,U500,Côte-des-Neiges,0,Régulier Payez-Partez,350,S,
U500,-73.627925049055847000,45.499034718130396000,-73.627917552118760000,45.498999551943463000,1,NORMAL,Double,U499,Côte-des-Neiges,0,Régulier Payez-Partez,350,S,
U502,-73.627769508679918000,45.498965637256759000,-73.627814633342126000,45.498945999423370000,1,NORMAL,Simple,,Côte-des-Neiges,1,Régulier Payez-Partez,350,S,
U503,-73.627694736946481000,45.498925716798787000,-73.627761950549001000,45.498914949443567000,1,NORMAL,Double,U504,Côte-des-Neiges,1,Régulier Payez-Partez,350,S,
U504,-73.627694736946481000,45.498925716798787000,-73.627702741224795000,45.498880790622877000,1,NORMAL,Double,U503,Côte-des-Neiges,1,Régulier Payez-Partez,350,S,
U505,-73.627589719985323000,45.498846324406451000,-73.627643426622825000,45.498845359341615000,1,NORMAL,Simple,,Côte-des-Neiges,1,Régulier Payez-Partez,350,S,
